,original_id
32260,0373259719
32261,0373259727
32262,0373259735
32263,0373259816
32264,0373259840
32265,0373259875
32266,0373259905
32267,0373259913
32268,037325993X
32269,0373259948
32270,0373272758
32271,0373273533
32272,0373291876
32273,0373292279
32274,0373292325
32275,037329235X
32276,0373292651
32277,0373292686
32278,0373292821
32279,0373292856
32280,0373292864
32281,0373292880
32282,0373292937
32283,0373293089
32284,0373293119
32285,0373293127
32286,0373293135
32287,0373293143
32288,037329316X
32289,0373293194
32290,0373293224
32291,0373441193
32292,0373441266
32293,037344138X
32294,0373441460
32295,0373441770
32296,0373441789
32297,0373441797
32298,0373441800
32299,0373441819
32300,0373441827
32301,0373441835
32302,0373441843
32303,037344186X
32304,0373441878
32305,0373441908
32306,0373441940
32307,0373441959
32308,0373441975
32309,0373442009
32310,0373484313
32311,0373513151
32312,0373513232
32313,0373690975
32314,0373690991
32315,0373691017
32316,0373691033
32317,037369105X
32318,0373691076
32319,0373691114
32320,0373691122
32321,0373691149
32322,0373691165
32323,0373691181
32324,0373691238
32325,0373691262
32326,0373691351
32327,0373691394
32328,0373691408
32329,0373691424
32330,0373691432
32331,0373691491
32332,0373691505
32333,0373691556
32334,0373691564
32335,0373691580
32336,0373691602
32337,0373691629
32338,0373691637
32339,037369167X
32340,0373691688
32341,0373691718
32342,0373691726
32343,0373691734
32344,0373691750
32345,0373691793
32346,0373691807
32347,0373691823
32348,037369184X
32349,0373691874
32350,0373691882
32351,0373691912
32352,0373709900
32353,0373709927
32354,0373709935
32355,037370996X
32356,0373709994
32357,0373710003
32358,0373710011
32359,0373710127
32360,037371016X
32361,0373710186
32362,0373710208
32363,0373710224
32364,0373710267
32365,0373710305
32366,0373710313
32367,0373710321
32368,037371033X
32369,0373710348
32370,0373710380
32371,0373710410
32372,0373710429
32373,0373710445
32374,0373710461
32375,0373710488
32376,037371050X
32377,0373710526
32378,0373710550
32379,0373710658
32380,0373710666
32381,0373710704
32382,0373710739
32383,0373710747
32384,0373710771
32385,0373710798
32386,0373710828
32387,0373710844
32388,0373710879
32389,0373710887
32390,0373710895
32391,0373710941
32392,037371095X
32393,0373710968
32394,0373710984
32395,037371100X
32396,0373711034
32397,0373711050
32398,0373711069
32399,0373711093
32400,0373711131
32401,0373711158
32402,0373711166
32403,0373711190
32404,0373711204
32405,0373711239
32406,0373711255
32407,0373711298
32408,0373711301
32409,0373711336
32410,0373711344
32411,0373711352
32412,0373711417
32413,0373711433
32414,0373711441
32415,0373711476
32416,0373711484
32417,0373711506
32418,0373711522
32419,0373711565
32420,0373711573
32421,0373711581
32422,0373711611
32423,0373711697
32424,0373711700
32425,0373711743
32426,0373711778
32427,0373711808
32428,0373711816
32429,0373711824
32430,0373711859
32431,0373711867
32432,0373711891
32433,0373711905
32434,0373711913
32435,0373711956
32436,0373711972
32437,0373711999
32438,0373712022
32439,0373712057
32440,0373712065
32441,0373712081
32442,0373712103
32443,0373712154
32444,0373712162
32445,0373712189
32446,0373712197
32447,0373712200
32448,0373712251
32449,0373712278
32450,0373712286
32451,037375003X
32452,0373750048
32453,0373750064
32454,0373750072
32455,0373750080
32456,0373750099
32457,0373750110
32458,0373750145
32459,0373750153
32460,0373750188
32461,037375020X
32462,0373750234
32463,0373750242
32464,0373750269
32465,0373750285
32466,0373750293
32467,0373750315
32468,0373750358
32469,0373750382
32470,0373750390
32471,0373764421
32472,0373764693
32473,0373764928
32474,0373770014
32475,0373770030
32476,0373770049
32477,0373770065
32478,0373770073
32479,0373785135
32480,0373790082
32481,0373790147
32482,0373790163
32483,037379021X
32484,0373790252
32485,0373790287
32486,0373790325
32487,0373790333
32488,037379035X
32489,0373790384
32490,0373790503
32491,0373790511
32492,0373790554
32493,0373790562
32494,0373790570
32495,0373790589
32496,0373790627
32497,037379066X
32498,0373790678
32499,0373790694
32500,0373790724
32501,0373790732
32502,0373790740
32503,0373790791
32504,0373790821
32505,037379083X
32506,0373790864
32507,0373790880
32508,0373790902
32509,0373790910
32510,0373790945
32511,0373790988
32512,0373791011
32513,0373791062
32514,0373791097
32515,0373791100
32516,0373791135
32517,037379116X
32518,0373791178
32519,0373791194
32520,0373791216
32521,0373791224
32522,0373791267
32523,0373791275
32524,0373791291
32525,0373791321
32526,037379133X
32527,0373791372
32528,0373791399
32529,0373791445
32530,0373791461
32531,0373791488
32532,0373791496
32533,0373791526
32534,0373791550
32535,0373791569
32536,037380203X
32537,0373802048
32538,0373802056
32539,0373802064
32540,0373802072
32541,0373802080
32542,0373802099
32543,0373802102
32544,0373802110
32545,0373835620
32546,0373835701
32547,0373835744
32548,0373835787
32549,0373835892
32550,0373836058
32551,0373836295
32552,0373870892
32553,0373872070
32554,0374105316
32555,0374128731
32556,0374155208
32557,0374204772
32558,0374228949
32559,0374236488
32560,0374276609
32561,0374375763
32562,0374399557
32563,0374399883
32564,0374456283
32565,0375401253
32566,0375411038
32567,0375411089
32568,0375411496
32569,0375411798
32570,0375411976
32571,0375412409
32572,0375412972
32573,0375413227
32574,0375414533
32575,0375421734
32576,0375422234
32577,0375422366
32578,0375505016
32579,0375505024
32580,0375508392
32581,0375727094
32582,0375727116
32583,0380789116
32584,0380800659
32585,0380802325
32586,0380803429
32587,038080588X
32588,038080803X
32589,038080901X
32590,0380809222
32591,0380810417
32592,0380811073
32593,038081191X
32594,0380812053
32595,0380813017
32596,0380813041
32597,0380813084
32598,0380813173
32599,038081336X
32600,0380813440
32601,0380813750
32602,0380813777
32603,0380813793
32604,0380813963
32605,0380814382
32606,0380815184
32607,0380815230
32608,0380815265
32609,0380815354
32610,0380815419
32611,0380815427
32612,0380815435
32613,038081546X
32614,0380815486
32615,0380815516
32616,0380815559
32617,0380815583
32618,0380815672
32619,0380815680
32620,0380816059
32621,0380816113
32622,0380816520
32623,0380817411
32624,038081742X
32625,0380817438
32626,0380817772
32627,0380817799
32628,038081787X
32629,038081790X
32630,0380817918
32631,0380818043
32632,038081806X
32633,0380818205
32634,0380818213
32635,0380818329
32636,0380818337
32637,0380818345
32638,0380818493
32639,0380818507
32640,0380818523
32641,0380818531
32642,0380818639
32643,0380818647
32644,0380818655
32645,0380818868
32646,0380818884
32647,0380818965
32648,0380818981
32649,038081899X
32650,0380819066
32651,0380819074
32652,0380819082
32653,0380819090
32654,0380819201
32655,0380819341
32656,0380819376
32657,0380819384
32658,0380819546
32659,0380819570
32660,0380819627
32661,0380819732
32662,0380820064
32663,0380820099
32664,0380820528
32665,0380820536
32666,0380820544
32667,0380820668
32668,0380820676
32669,0380820684
32670,0380820692
32671,038082082X
32672,0380820897
32673,0380820900
32674,0380821044
32675,0380821052
32676,0380821060
32677,0380821087
32678,0380821095
32679,0380821109
32680,0380973324
32681,0380974576
32682,038097519X
32683,0380975939
32684,0380976706
32685,0380977087
32686,0380977095
32687,0380977125
32688,0380977249
32689,0380977427
32690,0380977508
32691,0380977575
32692,0380977583
32693,0380977591
32694,0380977885
32695,0380977893
32696,0380977915
32697,0380977923
32698,0380977931
32699,0380977982
32700,0380978024
32701,0380978032
32702,0380978164
32703,0380978342
32704,0380978393
32705,0380978431
32706,038097844X
32707,0380978547
32708,0380978555
32709,038097858X
32710,0380978598
32711,0380978679
32712,0380978687
32713,0380978695
32714,0380978741
32715,0380978814
32716,0380978822
32717,0380978857
32718,0380978865
32719,0380978903
32720,0380978938
32721,0380978962
32722,0380978997
32723,0380979004
32724,0380979020
32725,0380979039
32726,0380979055
32727,038531826X
32728,0385332874
32729,0385333161
32730,0385333625
32731,0385333676
32732,0385334788
32733,0385334834
32734,0385335024
32735,0385335180
32736,0385335296
32737,0385335350
32738,0385335415
32739,0385335555
32740,0385335717
32741,0385335784
32742,0385335792
32743,0385335806
32744,0385335857
32745,0385335903
32746,0385336004
32747,038533608X
32748,0385336144
32749,0385336187
32750,0385336209
32751,038533625X
32752,0385336276
32753,0385336284
32754,0385336373
32755,0385336446
32756,0385336454
32757,0385336462
32758,0385336594
32759,0385336608
32760,0385336667
32761,0385336675
32762,0385336705
32763,0385336837
32764,038533690X
32765,0385337132
32766,0385337175
32767,0385337221
32768,0385337248
32769,0385337272
32770,0385337337
32771,0385337353
32772,0385337590
32773,0385337787
32774,0385337949
32775,0385338112
32776,0385494254
32777,0385495854
32778,0385498748
32779,0385502869
32780,0385503040
32781,0385503377
32782,0385505914
32783,0393003361
32784,039305098X
32785,039305764X
32786,0393058557
32787,0399146318
32788,0399146636
32789,0399147144
32790,039914725X
32791,0399147292
32792,0399147330
32793,0399147349
32794,0399147357
32795,0399147381
32796,0399147462
32797,0399147489
32798,0399147500
32799,0399147535
32800,0399147624
32801,0399147632
32802,0399147772
32803,0399147799
32804,0399147888
32805,0399147896
32806,0399147934
32807,0399147969
32808,0399147993
32809,0399148108
32810,0399148124
32811,0399148329
32812,0399148337
32813,039914837X
32814,0399148388
32815,0399148418
32816,0399148469
32817,0399148477
32818,0399148493
32819,0399148507
32820,039914854X
32821,0399148574
32822,0399148620
32823,0399148655
32824,0399148701
32825,0399148728
32826,0399148736
32827,0399148744
32828,0399148760
32829,0399148787
32830,0399148817
32831,0399148825
32832,0399148841
32833,039914885X
32834,0399148868
32835,0399148876
32836,0399148892
32837,0399148914
32838,0399149007
32839,0399149171
32840,0399149228
32841,0399149236
32842,0399149252
32843,0399149279
32844,0399149309
32845,0399149317
32846,0399149341
32847,0399149384
32848,0399149686
32849,0399149708
32850,0399149724
32851,0399149767
32852,0399149791
32853,0399149805
32854,0399149880
32855,039915034X
32856,0399150390
32857,0399150404
32858,0399150412
32859,0399150420
32860,0399150455
32861,0399150463
32862,039915048X
32863,0399150528
32864,0399150536
32865,0399150544
32866,0399150579
32867,0399150587
32868,0399150595
32869,0399150730
32870,0399150773
32871,0399150781
32872,039915079X
32873,0399150803
32874,0399150811
32875,0399150846
32876,0399150862
32877,0399150870
32878,0399150889
32879,0399150900
32880,0399150943
32881,0399150986
32882,0399150994
32883,0399151036
32884,0399151052
32885,0399151087
32886,0399151095
32887,0399151273
32888,039915132X
32889,0399151397
32890,0399151435
32891,0399151443
32892,039915146X
32893,0399151494
32894,0399151540
32895,0399151567
32896,039915163X
32897,0399151699
32898,0399151702
32899,0399151710
32900,0399151737
32901,0399151788
32902,0399151818
32903,0399151842
32904,0399151869
32905,0399151877
32906,0399151885
32907,0399151907
32908,0399151923
32909,0399151974
32910,0399152008
32911,0399152059
32912,0399152113
32913,0399152121
32914,0399152172
32915,0399152180
32916,0399152199
32917,0399152202
32918,0399152237
32919,0399242562
32920,0399529519
32921,042516232X
32922,0425179435
32923,0425179486
32924,0425179508
32925,0425179516
32926,0425179532
32927,0425179664
32928,0425180018
32929,0425180026
32930,0425180441
32931,0425180948
32932,0425180972
32933,0425180980
32934,0425181871
32935,042518188X
32936,0425181898
32937,0425181901
32938,0425181928
32939,0425181979
32940,0425181995
32941,0425182029
32942,0425182169
32943,0425182231
32944,042518272X
32945,0425183246
32946,0425183343
32947,0425183351
32948,0425183491
32949,0425183653
32950,0425184293
32951,0425184536
32952,0425184633
32953,0425184692
32954,0425184722
32955,0425184927
32956,0425184935
32957,0425185028
32958,0425185176
32959,0425185257
32960,0425185397
32961,0425185419
32962,0425185435
32963,0425185745
32964,0425185753
32965,042518580X
32966,0425185826
32967,0425186083
32968,0425186180
32969,0425186210
32970,0425186377
32971,0425186407
32972,0425186415
32973,0425186431
32974,0425186458
32975,0425186482
32976,0425186490
32977,0425186504
32978,0425186857
32979,0425186865
32980,042518689X
32981,0425186911
32982,0425187071
32983,0425187209
32984,0425187330
32985,0425188159
32986,0425188388
32987,0425188396
32988,0425188418
32989,0425188477
32990,0425188795
32991,0425188841
32992,0425188868
32993,0425189473
32994,0425189961
32995,0425190021
32996,0425190064
32997,0425190145
32998,0425190153
32999,0425190218
33000,0425190358
33001,0425190439
33002,042519051X
33003,0425190692
33004,0425190706
33005,0425191001
33006,042519101X
33007,0425191028
33008,0425191036
33009,0425191052
33010,0425191060
33011,0425191087
33012,0425191109
33013,0425191206
33014,0425191249
33015,0425191362
33016,0425191583
33017,0425191702
33018,0425191753
33019,0425191788
33020,0425191796
33021,042519180X
33022,0425191885
33023,0425191915
33024,0425191923
33025,0425192016
33026,0425192024
33027,0425192083
33028,0425192091
33029,0425192105
33030,0425192113
33031,0425192156
33032,042519261X
33033,0425192695
33034,0425192768
33035,0425192784
33036,0425192970
33037,0425193020
33038,0425193039
33039,0425193047
33040,0425193071
33041,0425193101
33042,0425193152
33043,042519325X
33044,0425193268
33045,0425193276
33046,0425193306
33047,0425193713
33048,0425193861
33049,042519387X
33050,0425193918
33051,0425193985
33052,0425193993
33053,0425194019
33054,0425194027
33055,0425194035
33056,042519406X
33057,0425194116
33058,0425194124
33059,0425194191
33060,0425194256
33061,0425194280
33062,0425194299
33063,0425194345
33064,0425194396
33065,0425194558
33066,0425194566
33067,0425194574
33068,0425194582
33069,0425194604
33070,0425194779
33071,0425194833
33072,0425194841
33073,0425194884
33074,0425194892
33075,0425194906
33076,0425195120
33077,0425195244
33078,0425195252
33079,0425195279
33080,0425195309
33081,0425195945
33082,042519597X
33083,0425195988
33084,0425196003
33085,0425196089
33086,0425196119
33087,0425196127
33088,0425196208
33089,0425196348
33090,0425196356
33091,0425196453
33092,0425196518
33093,0425196550
33094,0425196569
33095,0425196577
33096,0425196585
33097,0425196836
33098,0425196852
33099,0425196879
33100,0425196933
33101,0425197085
33102,0425197093
33103,0425197107
33104,0425197131
33105,042519714X
33106,0425197158
33107,0425197166
33108,0425197484
33109,0425197492
33110,0425197514
33111,0425197786
33112,0425197794
33113,0425197964
33114,0425198014
33115,0425198022
33116,0425198030
33117,0425198049
33118,042519812X
33119,0425198138
33120,0425198146
33121,0425198278
33122,0425198375
33123,0425198480
33124,0425198855
33125,0425198871
33126,0425199746
33127,0440235200
33128,0440235499
33129,0440235782
33130,0440236029
33131,0440236266
33132,0440236401
33133,0440236649
33134,0440236711
33135,0440236746
33136,0440236770
33137,0440236800
33138,0440236908
33139,0440237033
33140,0440237068
33141,0440237122
33142,0440237130
33143,0440237149
33144,0440237203
33145,0440237246
33146,0440237254
33147,0440237327
33148,0440237351
33149,0440237440
33150,0440237467
33151,0440237475
33152,0440237580
33153,0440237599
33154,0440237602
33155,0440241057
33156,0440241065
33157,0440241189
33158,0440241197
